,pos,neg,senti_score,label
4270,8,1,7,1.0
4271,3,3,0,1.0
4272,0,0,0,1.0
4273,9,9,0,1.0
4274,5,2,3,1.0
4275,3,11,-8,0.0
4276,1,1,0,1.0
4277,2,2,0,1.0
4278,1,1,0,1.0
4279,7,4,3,1.0
4280,4,3,1,1.0
4281,2,2,0,1.0
4282,4,4,0,1.0
4283,4,3,1,1.0
4284,1,2,-1,0.0
4285,5,1,4,1.0
4286,23,10,13,1.0
4287,10,3,7,1.0
4288,0,0,0,1.0
4289,3,3,0,1.0
4290,8,2,6,1.0
4291,4,2,2,1.0
4292,0,1,-1,0.0
4293,7,3,4,1.0
4294,6,3,3,1.0
4295,3,2,1,1.0
4296,3,7,-4,0.0
4297,0,1,-1,0.0
4298,11,3,8,1.0
4299,1,1,0,1.0
4300,3,3,0,1.0
4301,0,0,0,1.0
4302,7,7,0,1.0
4303,12,4,8,1.0
4304,4,9,-5,0.0
4305,0,0,0,1.0
4306,14,4,10,1.0
4307,8,11,-3,0.0
4308,24,16,8,1.0
4309,10,9,1,1.0
4310,42,37,5,1.0
4311,2,5,-3,0.0
4312,0,0,0,1.0
4313,0,0,0,1.0
4314,1,1,0,1.0
4315,1,1,0,1.0
4316,35,46,-11,0.0
4317,5,1,4,1.0
4318,13,8,5,1.0
4319,3,5,-2,0.0
4320,5,10,-5,0.0
4321,8,5,3,1.0
4322,5,1,4,1.0
4323,0,0,0,1.0
4324,8,9,-1,0.0
4325,12,4,8,1.0
4326,9,2,7,1.0
4327,24,36,-12,0.0
4328,10,12,-2,0.0
4329,2,6,-4,0.0
4330,4,5,-1,0.0
4331,3,2,1,1.0
4332,11,14,-3,0.0
4333,14,13,1,1.0
4334,1,5,-4,0.0
4335,16,9,7,1.0
4336,5,11,-6,0.0
4337,1,1,0,1.0
4338,18,25,-7,0.0
4339,5,6,-1,0.0
4340,4,7,-3,0.0
4341,2,6,-4,0.0
4342,6,25,-19,0.0
4343,2,0,2,1.0
4344,22,23,-1,0.0
4345,9,8,1,1.0
4346,4,3,1,1.0
4347,4,3,1,1.0
4348,27,25,2,1.0
4349,7,4,3,1.0
4350,0,0,0,1.0
4351,33,47,-14,0.0
4352,5,3,2,1.0
4353,7,13,-6,0.0
4354,0,0,0,1.0
4355,8,15,-7,0.0
4356,25,36,-11,0.0
4357,3,5,-2,0.0
4358,0,0,0,1.0
4359,2,1,1,1.0
4360,22,25,-3,0.0
4361,0,0,0,1.0
4362,6,2,4,1.0
4363,1,1,0,1.0
4364,3,5,-2,0.0
4365,5,5,0,1.0
4366,6,3,3,1.0
4367,6,4,2,1.0
4368,15,24,-9,0.0
4369,0,1,-1,0.0
4370,21,14,7,1.0
4371,4,4,0,1.0
4372,4,12,-8,0.0
4373,0,2,-2,0.0
4374,4,0,4,1.0
4375,12,3,9,1.0
4376,5,4,1,1.0
4377,0,0,0,1.0
4378,5,13,-8,0.0
4379,3,3,0,1.0
4380,7,5,2,1.0
4381,5,6,-1,0.0
4382,7,11,-4,0.0
4383,5,5,0,1.0
4384,7,6,1,1.0
4385,3,2,1,1.0
4386,14,13,1,1.0
4387,9,5,4,1.0
4388,2,1,1,1.0
4389,1,0,1,1.0
4390,7,7,0,1.0
4391,16,15,1,1.0
4392,5,4,1,1.0
4393,0,0,0,1.0
4394,17,19,-2,0.0
4395,2,3,-1,0.0
4396,1,0,1,1.0
4397,14,15,-1,0.0
4398,13,6,7,1.0
4399,9,4,5,1.0
4400,0,0,0,1.0
4401,6,2,4,1.0
4402,7,7,0,1.0
4403,4,3,1,1.0
4404,2,0,2,1.0
4405,14,8,6,1.0
4406,6,5,1,1.0
4407,3,3,0,1.0
4408,3,5,-2,0.0
4409,4,1,3,1.0
4410,11,5,6,1.0
4411,3,2,1,1.0
4412,17,20,-3,0.0
4413,10,8,2,1.0
4414,4,1,3,1.0
4415,5,0,5,1.0
4416,2,1,1,1.0
4417,1,3,-2,0.0
4418,13,13,0,1.0
4419,6,11,-5,0.0
4420,17,6,11,1.0
4421,5,11,-6,0.0
4422,2,1,1,1.0
4423,4,3,1,1.0
4424,13,11,2,1.0
4425,1,0,1,1.0
4426,4,1,3,1.0
4427,12,2,10,1.0
4428,18,13,5,1.0
4429,7,6,1,1.0
4430,7,8,-1,0.0
4431,4,0,4,1.0
4432,3,0,3,1.0
4433,2,2,0,1.0
4434,0,3,-3,0.0
4435,1,3,-2,0.0
4436,1,2,-1,0.0
4437,7,9,-2,0.0
4438,1,3,-2,0.0
4439,0,0,0,1.0
4440,2,5,-3,0.0
4441,4,1,3,1.0
4442,0,1,-1,0.0
4443,0,5,-5,0.0
4444,12,8,4,1.0
4445,0,1,-1,0.0
4446,15,20,-5,0.0
4447,14,2,12,1.0
4448,0,1,-1,0.0
4449,3,7,-4,0.0
4450,2,0,2,1.0
4451,1,1,0,1.0
4452,1,1,0,1.0
4453,11,10,1,1.0
4454,24,14,10,1.0
4455,10,16,-6,0.0
4456,1,3,-2,0.0
4457,4,1,3,1.0
4458,6,10,-4,0.0
4459,3,6,-3,0.0
4460,5,3,2,1.0
4461,20,13,7,1.0
4462,11,9,2,1.0
4463,7,9,-2,0.0
4464,5,7,-2,0.0
4465,5,1,4,1.0
4466,4,5,-1,0.0
4467,8,5,3,1.0
4468,7,2,5,1.0
4469,6,5,1,1.0
4470,3,1,2,1.0
4471,13,6,7,1.0
4472,8,5,3,1.0
4473,3,6,-3,0.0
4474,22,17,5,1.0
4475,0,1,-1,0.0
4476,6,3,3,1.0
4477,6,5,1,1.0
4478,6,13,-7,0.0
4479,3,2,1,1.0
4480,3,2,1,1.0
4481,2,3,-1,0.0
4482,0,0,0,1.0
4483,6,3,3,1.0
4484,2,5,-3,0.0
4485,8,5,3,1.0
4486,6,2,4,1.0
4487,1,2,-1,0.0
4488,30,17,13,1.0
4489,1,2,-1,0.0
4490,3,4,-1,0.0
4491,9,4,5,1.0
4492,7,8,-1,0.0
4493,7,8,-1,0.0
4494,7,9,-2,0.0
4495,3,0,3,1.0
4496,19,12,7,1.0
4497,9,1,8,1.0
4498,1,2,-1,0.0
4499,1,2,-1,0.0
4500,15,6,9,1.0
4501,16,35,-19,0.0
4502,9,10,-1,0.0
4503,21,8,13,1.0
4504,14,15,-1,0.0
4505,7,7,0,1.0
4506,6,9,-3,0.0
4507,2,0,2,1.0
4508,1,0,1,1.0
4509,1,2,-1,0.0
4510,5,7,-2,0.0
4511,5,9,-4,0.0
4512,14,16,-2,0.0
4513,1,0,1,1.0
4514,6,6,0,1.0
4515,1,3,-2,0.0
4516,25,39,-14,0.0
4517,1,1,0,1.0
4518,15,26,-11,0.0
4519,20,6,14,1.0
4520,6,6,0,1.0
4521,12,11,1,1.0
4522,15,5,10,1.0
4523,11,7,4,1.0
4524,5,8,-3,0.0
4525,4,4,0,1.0
4526,2,3,-1,0.0
4527,1,6,-5,0.0
4528,4,4,0,1.0
4529,6,5,1,1.0
4530,2,2,0,1.0
4531,7,7,0,1.0
4532,1,1,0,1.0
4533,0,2,-2,0.0
4534,22,23,-1,0.0
4535,13,17,-4,0.0
4536,2,7,-5,0.0
4537,6,10,-4,0.0
4538,23,11,12,1.0
4539,2,3,-1,0.0
4540,5,8,-3,0.0
4541,20,9,11,1.0
4542,0,1,-1,0.0
4543,5,2,3,1.0
4544,1,0,1,1.0
4545,15,3,12,1.0
4546,17,12,5,1.0
4547,4,2,2,1.0
4548,4,3,1,1.0
4549,5,4,1,1.0
4550,0,0,0,1.0
4551,9,1,8,1.0
4552,0,0,0,1.0
4553,9,11,-2,0.0
4554,9,15,-6,0.0
4555,18,9,9,1.0
4556,0,0,0,1.0
4557,4,2,2,1.0
4558,2,1,1,1.0
4559,15,26,-11,0.0
4560,11,16,-5,0.0
4561,5,4,1,1.0
4562,12,7,5,1.0
4563,7,7,0,1.0
4564,4,3,1,1.0
4565,2,3,-1,0.0
4566,0,0,0,1.0
4567,18,19,-1,0.0
4568,10,10,0,1.0
4569,3,6,-3,0.0
4570,28,26,2,1.0
4571,1,1,0,1.0
4572,3,5,-2,0.0
4573,7,8,-1,0.0
4574,5,5,0,1.0
4575,32,46,-14,0.0
4576,8,7,1,1.0
4577,22,28,-6,0.0
4578,19,16,3,1.0
4579,10,4,6,1.0
4580,23,20,3,1.0
4581,5,2,3,1.0
4582,0,8,-8,0.0
4583,5,7,-2,0.0
4584,16,9,7,1.0
4585,8,7,1,1.0
4586,15,20,-5,0.0
4587,17,33,-16,0.0
4588,10,13,-3,0.0
4589,4,18,-14,0.0
4590,14,8,6,1.0
4591,14,9,5,1.0
4592,9,9,0,1.0
4593,8,9,-1,0.0
4594,10,7,3,1.0
4595,9,10,-1,0.0
4596,8,7,1,1.0
4597,5,4,1,1.0
4598,9,9,0,1.0
4599,3,4,-1,0.0
4600,4,3,1,1.0
4601,18,18,0,1.0
4602,9,6,3,1.0
4603,24,21,3,1.0
4604,21,30,-9,0.0
4605,1,3,-2,0.0
4606,3,6,-3,0.0
4607,7,4,3,1.0
4608,1,0,1,1.0
4609,0,1,-1,0.0
4610,2,0,2,1.0
4611,10,4,6,1.0
4612,1,4,-3,0.0
4613,3,3,0,1.0
4614,4,2,2,1.0
4615,8,9,-1,0.0
4616,26,20,6,1.0
4617,10,14,-4,0.0
4618,16,23,-7,0.0
4619,21,8,13,1.0
4620,10,9,1,1.0
4621,3,5,-2,0.0
4622,2,7,-5,0.0
4623,2,1,1,1.0
4624,17,16,1,1.0
4625,8,4,4,1.0
4626,1,0,1,1.0
4627,2,0,2,1.0
4628,13,18,-5,0.0
4629,2,0,2,1.0
4630,9,8,1,1.0
4631,7,4,3,1.0
4632,0,1,-1,0.0
4633,5,7,-2,0.0
4634,18,26,-8,0.0
4635,4,4,0,1.0
4636,3,1,2,1.0
4637,6,5,1,1.0
4638,9,15,-6,0.0
4639,3,5,-2,0.0
4640,5,6,-1,0.0
4641,2,4,-2,0.0
4642,12,9,3,1.0
4643,3,1,2,1.0
4644,5,0,5,1.0
4645,2,1,1,1.0
4646,2,0,2,1.0
4647,5,3,2,1.0
4648,7,4,3,1.0
4649,11,10,1,1.0
4650,13,11,2,1.0
4651,10,8,2,1.0
4652,14,17,-3,0.0
4653,6,6,0,1.0
4654,0,1,-1,0.0
4655,17,9,8,1.0
4656,1,10,-9,0.0
4657,1,4,-3,0.0
4658,6,2,4,1.0
4659,13,19,-6,0.0
4660,1,4,-3,0.0
4661,4,4,0,1.0
4662,36,36,0,1.0
4663,8,9,-1,0.0
4664,19,14,5,1.0
4665,9,15,-6,0.0
4666,1,0,1,1.0
4667,3,2,1,1.0
4668,3,3,0,1.0
4669,12,11,1,1.0
4670,10,6,4,1.0
4671,15,27,-12,0.0
4672,4,4,0,1.0
4673,2,1,1,1.0
4674,14,26,-12,0.0
4675,7,7,0,1.0
4676,2,2,0,1.0
4677,2,0,2,1.0
4678,5,2,3,1.0
4679,9,5,4,1.0
4680,2,3,-1,0.0
4681,21,16,5,1.0
4682,2,4,-2,0.0
4683,25,22,3,1.0
4684,2,0,2,1.0
4685,3,12,-9,0.0
4686,3,4,-1,0.0
4687,3,1,2,1.0
4688,0,0,0,1.0
4689,2,3,-1,0.0
4690,18,18,0,1.0
4691,9,12,-3,0.0
4692,15,26,-11,0.0
4693,8,4,4,1.0
4694,5,6,-1,0.0
4695,1,6,-5,0.0
4696,6,11,-5,0.0
4697,4,0,4,1.0
4698,3,10,-7,0.0
4699,8,2,6,1.0
4700,5,4,1,1.0
4701,34,24,10,1.0
4702,3,0,3,1.0
4703,7,8,-1,0.0
4704,1,0,1,1.0
4705,4,5,-1,0.0
4706,2,1,1,1.0
4707,3,1,2,1.0
4708,29,22,7,1.0
4709,8,8,0,1.0
4710,0,0,0,1.0
4711,0,1,-1,0.0
4712,7,3,4,1.0
4713,2,5,-3,0.0
4714,0,0,0,1.0
4715,3,3,0,1.0
4716,5,3,2,1.0
4717,4,0,4,1.0
4718,16,14,2,1.0
4719,0,0,0,1.0
4720,0,3,-3,0.0
4721,8,15,-7,0.0
4722,1,2,-1,0.0
4723,4,2,2,1.0
4724,11,11,0,1.0
4725,2,6,-4,0.0
4726,4,1,3,1.0
4727,4,1,3,1.0
4728,14,12,2,1.0
4729,2,1,1,1.0
4730,6,5,1,1.0
4731,6,5,1,1.0
4732,18,8,10,1.0
4733,6,3,3,1.0
4734,3,2,1,1.0
4735,11,6,5,1.0
4736,2,6,-4,0.0
4737,4,2,2,1.0
4738,5,3,2,1.0
4739,8,5,3,1.0
4740,4,3,1,1.0
4741,9,9,0,1.0
4742,20,13,7,1.0
4743,28,27,1,1.0
4744,1,0,1,1.0
4745,3,2,1,1.0
4746,10,15,-5,0.0
4747,12,16,-4,0.0
4748,3,2,1,1.0
4749,0,0,0,1.0
4750,7,5,2,1.0
4751,3,2,1,1.0
4752,10,3,7,1.0
4753,1,1,0,1.0
4754,6,2,4,1.0
4755,38,32,6,1.0
4756,4,3,1,1.0
4757,0,5,-5,0.0
4758,6,6,0,1.0
4759,0,1,-1,0.0
4760,1,3,-2,0.0
4761,13,5,8,1.0
4762,3,2,1,1.0
4763,11,4,7,1.0
4764,6,6,0,1.0
4765,3,3,0,1.0
4766,8,9,-1,0.0
4767,1,3,-2,0.0
4768,20,34,-14,0.0
4769,7,9,-2,0.0
4770,1,4,-3,0.0
4771,10,6,4,1.0
4772,4,4,0,1.0
4773,3,2,1,1.0
4774,11,11,0,1.0
4775,7,11,-4,0.0
4776,11,9,2,1.0
4777,5,3,2,1.0
4778,2,1,1,1.0
4779,6,6,0,1.0
4780,4,3,1,1.0
4781,5,7,-2,0.0
4782,4,1,3,1.0
4783,2,1,1,1.0
4784,24,21,3,1.0
4785,2,5,-3,0.0
4786,3,3,0,1.0
4787,4,9,-5,0.0
4788,6,3,3,1.0
4789,4,9,-5,0.0
4790,5,2,3,1.0
4791,5,3,2,1.0
4792,15,22,-7,0.0
4793,5,2,3,1.0
4794,3,5,-2,0.0
4795,8,10,-2,0.0
4796,2,3,-1,0.0
4797,2,2,0,1.0
4798,10,8,2,1.0
4799,0,0,0,1.0
4800,3,3,0,1.0
4801,9,10,-1,0.0
4802,12,14,-2,0.0
4803,17,12,5,1.0
4804,18,16,2,1.0
4805,11,7,4,1.0
4806,8,8,0,1.0
4807,2,1,1,1.0
4808,5,3,2,1.0
4809,7,4,3,1.0
4810,4,7,-3,0.0
4811,2,0,2,1.0
4812,4,4,0,1.0
4813,13,3,10,1.0
4814,1,3,-2,0.0
4815,17,9,8,1.0
4816,3,2,1,1.0
4817,7,7,0,1.0
4818,5,3,2,1.0
4819,16,12,4,1.0
4820,0,2,-2,0.0
4821,4,6,-2,0.0
4822,0,3,-3,0.0
4823,3,3,0,1.0
4824,10,5,5,1.0
4825,7,9,-2,0.0
4826,9,16,-7,0.0
4827,1,2,-1,0.0
4828,38,21,17,1.0
4829,9,9,0,1.0
4830,9,9,0,1.0
4831,11,4,7,1.0
4832,1,0,1,1.0
4833,10,5,5,1.0
4834,5,3,2,1.0
4835,3,2,1,1.0
4836,8,4,4,1.0
4837,1,1,0,1.0
4838,2,0,2,1.0
4839,4,1,3,1.0
4840,3,3,0,1.0
4841,11,4,7,1.0
4842,0,0,0,1.0
4843,13,13,0,1.0
4844,2,6,-4,0.0
4845,5,3,2,1.0
4846,1,0,1,1.0
4847,10,9,1,1.0
4848,5,4,1,1.0
4849,1,2,-1,0.0
4850,14,2,12,1.0
4851,2,5,-3,0.0
4852,8,14,-6,0.0
4853,11,6,5,1.0
4854,4,11,-7,0.0
4855,3,1,2,1.0
4856,11,5,6,1.0
4857,6,1,5,1.0
4858,2,3,-1,0.0
4859,19,22,-3,0.0
4860,1,2,-1,0.0
4861,4,7,-3,0.0
4862,7,7,0,1.0
4863,0,0,0,1.0
4864,15,20,-5,0.0
4865,16,23,-7,0.0
4866,1,1,0,1.0
4867,7,6,1,1.0
4868,3,6,-3,0.0
4869,2,2,0,1.0
4870,4,1,3,1.0
4871,5,2,3,1.0
4872,9,10,-1,0.0
4873,13,8,5,1.0
4874,2,1,1,1.0
4875,7,2,5,1.0
4876,14,25,-11,0.0
4877,4,5,-1,0.0
4878,3,3,0,1.0
4879,4,8,-4,0.0
4880,5,1,4,1.0
4881,4,2,2,1.0
4882,8,4,4,1.0
4883,2,2,0,1.0
4884,6,3,3,1.0
4885,27,20,7,1.0
4886,2,0,2,1.0
4887,2,1,1,1.0
4888,8,8,0,1.0
4889,22,12,10,1.0
4890,3,5,-2,0.0
4891,4,2,2,1.0
4892,6,8,-2,0.0
4893,18,20,-2,0.0
4894,31,19,12,1.0
4895,0,3,-3,0.0
4896,9,8,1,1.0
4897,15,9,6,1.0
4898,6,7,-1,0.0
4899,13,8,5,1.0
4900,8,3,5,1.0
4901,10,11,-1,0.0
4902,5,3,2,1.0
4903,17,20,-3,0.0
4904,15,11,4,1.0
4905,6,2,4,1.0
4906,6,7,-1,0.0
4907,12,10,2,1.0
4908,23,24,-1,0.0
4909,16,24,-8,0.0
4910,5,11,-6,0.0
4911,10,7,3,1.0
4912,16,9,7,1.0
4913,6,3,3,1.0
4914,1,0,1,1.0
4915,11,6,5,1.0
4916,5,3,2,1.0
4917,3,0,3,1.0
4918,10,16,-6,0.0
4919,9,5,4,1.0
4920,15,19,-4,0.0
4921,11,4,7,1.0
4922,0,0,0,1.0
4923,2,1,1,1.0
4924,6,8,-2,0.0
4925,8,14,-6,0.0
4926,13,8,5,1.0
4927,9,8,1,1.0
4928,0,0,0,1.0
4929,8,9,-1,0.0
4930,1,0,1,1.0
4931,5,5,0,1.0
4932,7,8,-1,0.0
4933,4,3,1,1.0
4934,3,1,2,1.0
4935,1,0,1,1.0
4936,3,0,3,1.0
4937,2,2,0,1.0
4938,1,2,-1,0.0
4939,5,7,-2,0.0
4940,0,1,-1,0.0
4941,4,5,-1,0.0
4942,1,3,-2,0.0
4943,0,0,0,1.0
4944,2,2,0,1.0
4945,0,5,-5,0.0
4946,3,3,0,1.0
4947,6,1,5,1.0
4948,11,16,-5,0.0
4949,0,2,-2,0.0
4950,7,7,0,1.0
4951,6,0,6,1.0
4952,4,1,3,1.0
4953,8,11,-3,0.0
4954,1,2,-1,0.0
4955,0,1,-1,0.0
4956,2,1,1,1.0
4957,6,6,0,1.0
4958,5,1,4,1.0
4959,0,0,0,1.0
4960,4,8,-4,0.0
4961,17,13,4,1.0
4962,1,0,1,1.0
4963,8,18,-10,0.0
4964,1,2,-1,0.0
4965,7,0,7,1.0
4966,8,7,1,1.0
4967,17,11,6,1.0
4968,10,9,1,1.0
4969,2,6,-4,0.0
4970,2,3,-1,0.0
4971,11,3,8,1.0
4972,5,4,1,1.0
4973,12,5,7,1.0
4974,2,3,-1,0.0
4975,12,12,0,1.0
4976,6,6,0,1.0
4977,11,10,1,1.0
4978,6,5,1,1.0
4979,21,23,-2,0.0
4980,5,4,1,1.0
4981,0,0,0,1.0
4982,6,2,4,1.0
4983,0,0,0,1.0
4984,14,15,-1,0.0
4985,1,2,-1,0.0
4986,0,0,0,1.0
4987,4,2,2,1.0
4988,5,6,-1,0.0
4989,2,1,1,1.0
4990,9,4,5,1.0
4991,3,5,-2,0.0
4992,6,2,4,1.0
4993,7,3,4,1.0
4994,3,0,3,1.0
4995,18,12,6,1.0
4996,5,2,3,1.0
4997,2,1,1,1.0
4998,0,1,-1,0.0
4999,7,11,-4,0.0
5000,2,1,1,1.0
5001,4,12,-8,0.0
5002,2,5,-3,0.0
5003,3,7,-4,0.0
5004,15,10,5,1.0
5005,0,1,-1,0.0
5006,3,1,2,1.0
5007,10,15,-5,0.0
5008,4,5,-1,0.0
5009,1,2,-1,0.0
5010,10,8,2,1.0
5011,5,1,4,1.0
5012,2,2,0,1.0
5013,10,4,6,1.0
5014,3,1,2,1.0
5015,2,1,1,1.0
5016,7,13,-6,0.0
5017,6,7,-1,0.0
5018,0,0,0,1.0
5019,4,9,-5,0.0
5020,0,2,-2,0.0
5021,9,9,0,1.0
5022,0,2,-2,0.0
5023,6,1,5,1.0
5024,7,12,-5,0.0
5025,5,7,-2,0.0
5026,5,7,-2,0.0
5027,1,1,0,1.0
5028,8,7,1,1.0
5029,13,8,5,1.0
5030,3,5,-2,0.0
5031,7,4,3,1.0
5032,14,4,10,1.0
5033,12,16,-4,0.0
5034,5,9,-4,0.0
5035,10,19,-9,0.0
5036,3,3,0,1.0
5037,1,4,-3,0.0
5038,7,3,4,1.0
5039,2,1,1,1.0
5040,2,1,1,1.0
5041,21,13,8,1.0
5042,0,0,0,1.0
5043,6,2,4,1.0
5044,0,0,0,1.0
5045,0,0,0,1.0
5046,0,0,0,1.0
5047,7,12,-5,0.0
5048,7,3,4,1.0
5049,9,4,5,1.0
5050,14,12,2,1.0
5051,8,3,5,1.0
5052,4,6,-2,0.0
5053,0,2,-2,0.0
5054,5,5,0,1.0
5055,1,1,0,1.0
5056,1,2,-1,0.0
5057,3,4,-1,0.0
5058,3,2,1,1.0
5059,15,9,6,1.0
5060,4,1,3,1.0
5061,8,3,5,1.0
5062,23,22,1,1.0
5063,5,1,4,1.0
5064,3,8,-5,0.0
5065,1,2,-1,0.0
5066,9,1,8,1.0
5067,2,4,-2,0.0
5068,12,10,2,1.0
5069,16,12,4,1.0
5070,3,2,1,1.0
5071,2,4,-2,0.0
5072,3,2,1,1.0
5073,2,8,-6,0.0
5074,26,18,8,1.0
5075,4,1,3,1.0
5076,1,0,1,1.0
5077,3,3,0,1.0
5078,7,7,0,1.0
5079,0,2,-2,0.0
5080,3,4,-1,0.0
5081,7,6,1,1.0
5082,2,6,-4,0.0
5083,2,4,-2,0.0
5084,6,1,5,1.0
5085,1,3,-2,0.0
5086,20,22,-2,0.0
5087,12,11,1,1.0
5088,17,28,-11,0.0
5089,2,1,1,1.0
5090,4,3,1,1.0
5091,8,9,-1,0.0
5092,1,2,-1,0.0
5093,0,0,0,1.0
5094,14,12,2,1.0
5095,11,10,1,1.0
5096,4,8,-4,0.0
5097,11,9,2,1.0
5098,0,1,-1,0.0
5099,3,3,0,1.0
5100,2,9,-7,0.0
5101,1,2,-1,0.0
5102,11,25,-14,0.0
5103,1,0,1,1.0
5104,4,0,4,1.0
5105,3,1,2,1.0
5106,4,1,3,1.0
5107,0,4,-4,0.0
5108,1,1,0,1.0
5109,12,17,-5,0.0
5110,1,0,1,1.0
5111,5,0,5,1.0
5112,22,16,6,1.0
5113,5,7,-2,0.0
5114,9,1,8,1.0
5115,0,0,0,1.0
5116,0,0,0,1.0
5117,1,0,1,1.0
5118,11,5,6,1.0
5119,4,2,2,1.0
5120,14,10,4,1.0
5121,30,28,2,1.0
5122,9,8,1,1.0
5123,9,14,-5,0.0
5124,4,2,2,1.0
5125,2,2,0,1.0
5126,5,2,3,1.0
5127,6,10,-4,0.0
5128,13,8,5,1.0
5129,1,2,-1,0.0
5130,12,12,0,1.0
5131,4,2,2,1.0
5132,0,0,0,1.0
5133,6,5,1,1.0
5134,11,16,-5,0.0
5135,2,13,-11,0.0
5136,1,1,0,1.0
5137,4,6,-2,0.0
5138,5,4,1,1.0
5139,22,28,-6,0.0
5140,1,3,-2,0.0
5141,7,11,-4,0.0
5142,7,5,2,1.0
5143,3,5,-2,0.0
5144,4,3,1,1.0
5145,6,1,5,1.0
5146,3,3,0,1.0
5147,4,1,3,1.0
5148,8,6,2,1.0
5149,5,1,4,1.0
5150,6,2,4,1.0
5151,4,2,2,1.0
5152,5,3,2,1.0
5153,1,0,1,1.0
5154,17,15,2,1.0
5155,17,17,0,1.0
5156,4,11,-7,0.0
5157,10,3,7,1.0
5158,7,16,-9,0.0
5159,0,0,0,1.0
5160,6,7,-1,0.0
5161,4,2,2,1.0
5162,6,7,-1,0.0
5163,5,1,4,1.0
5164,0,0,0,1.0
5165,14,28,-14,0.0
5166,7,12,-5,0.0
5167,11,7,4,1.0
5168,7,2,5,1.0
5169,5,3,2,1.0
5170,9,17,-8,0.0
5171,9,7,2,1.0
5172,15,18,-3,0.0
5173,3,1,2,1.0
5174,17,23,-6,0.0
5175,0,1,-1,0.0
5176,17,14,3,1.0
5177,15,23,-8,0.0
5178,2,0,2,1.0
5179,8,8,0,1.0
5180,20,13,7,1.0
5181,13,22,-9,0.0
5182,1,5,-4,0.0
5183,8,3,5,1.0
5184,9,11,-2,0.0
5185,0,0,0,1.0
5186,5,2,3,1.0
5187,1,0,1,1.0
5188,3,1,2,1.0
5189,14,17,-3,0.0
5190,7,8,-1,0.0
5191,13,19,-6,0.0
5192,4,4,0,1.0
5193,17,11,6,1.0
5194,3,5,-2,0.0
5195,3,4,-1,0.0
5196,8,5,3,1.0
5197,0,0,0,1.0
5198,2,5,-3,0.0
5199,22,14,8,1.0
5200,7,9,-2,0.0
5201,0,1,-1,0.0
5202,2,2,0,1.0
5203,8,8,0,1.0
5204,9,7,2,1.0
5205,2,3,-1,0.0
5206,6,0,6,1.0
5207,6,9,-3,0.0
5208,11,6,5,1.0
5209,5,4,1,1.0
5210,21,15,6,1.0
5211,8,9,-1,0.0
5212,5,6,-1,0.0
5213,14,20,-6,0.0
5214,11,9,2,1.0
5215,3,7,-4,0.0
5216,8,2,6,1.0
5217,6,3,3,1.0
5218,4,2,2,1.0
5219,3,1,2,1.0
5220,11,13,-2,0.0
5221,5,9,-4,0.0
5222,3,2,1,1.0
5223,14,18,-4,0.0
5224,9,12,-3,0.0
5225,5,7,-2,0.0
5226,17,16,1,1.0
5227,6,4,2,1.0
5228,8,4,4,1.0
5229,1,1,0,1.0
5230,13,13,0,1.0
5231,14,22,-8,0.0
5232,8,6,2,1.0
5233,13,24,-11,0.0
5234,15,21,-6,0.0
5235,2,1,1,1.0
5236,5,4,1,1.0
5237,9,3,6,1.0
5238,8,12,-4,0.0
5239,22,21,1,1.0
5240,8,8,0,1.0
5241,16,11,5,1.0
5242,2,2,0,1.0
5243,5,4,1,1.0
5244,10,7,3,1.0
5245,3,2,1,1.0
5246,9,6,3,1.0
5247,7,7,0,1.0
5248,7,6,1,1.0
5249,21,17,4,1.0
5250,15,8,7,1.0
5251,15,20,-5,0.0
5252,22,20,2,1.0
5253,11,8,3,1.0
5254,19,28,-9,0.0
5255,2,0,2,1.0
5256,4,4,0,1.0
5257,1,2,-1,0.0
5258,9,13,-4,0.0
5259,14,8,6,1.0
5260,0,3,-3,0.0
5261,14,6,8,1.0
5262,13,10,3,1.0
5263,6,14,-8,0.0
5264,21,24,-3,0.0
5265,1,1,0,1.0
5266,3,6,-3,0.0
5267,15,14,1,1.0
5268,16,19,-3,0.0
5269,1,3,-2,0.0
5270,2,3,-1,0.0
5271,5,8,-3,0.0
5272,12,22,-10,0.0
5273,10,15,-5,0.0
5274,6,2,4,1.0
5275,8,3,5,1.0
5276,1,0,1,1.0
5277,9,12,-3,0.0
5278,3,2,1,1.0
5279,4,8,-4,0.0
5280,6,11,-5,0.0
5281,4,2,2,1.0
5282,10,7,3,1.0
5283,5,11,-6,0.0
5284,19,12,7,1.0
5285,2,0,2,1.0
5286,3,3,0,1.0
5287,1,3,-2,0.0
5288,2,2,0,1.0
5289,3,1,2,1.0
5290,14,22,-8,0.0
5291,14,14,0,1.0
5292,6,10,-4,0.0
5293,4,4,0,1.0
5294,1,0,1,1.0
5295,7,7,0,1.0
5296,7,8,-1,0.0
5297,0,0,0,1.0
5298,3,0,3,1.0
5299,2,1,1,1.0
5300,4,5,-1,0.0
5301,20,17,3,1.0
5302,0,1,-1,0.0
5303,7,0,7,1.0
5304,4,6,-2,0.0
5305,1,0,1,1.0
5306,15,12,3,1.0
5307,7,1,6,1.0
5308,0,0,0,1.0
5309,9,7,2,1.0
5310,0,0,0,1.0
5311,4,4,0,1.0
5312,0,2,-2,0.0
5313,5,5,0,1.0
5314,0,0,0,1.0
5315,7,3,4,1.0
