,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_UPPL,PMNTN_GODN
1484,267102001,산성산,대라리구간, ,0.72,쉬움,13,9
1485,272000201,산성산,상인동구간, ,1.84,쉬움,69,48
1486,482702501,산성산, , ,0.73,쉬움,13,9
1487,487202501,산성산,외초리구간, ,2.59,쉬움,46,32
1488,487205401,산성산,두곡리구간, ,2.14,쉬움,54,37
1489,488907001,산성산,학리구간,쌍백 외초 ~ 산성산정상,1.73,쉬움,31,21
1490,491101304,산세미오름,고성리구간, ,0.24,쉬움,4,3
1491,302001701,산장산,원내동구간, ,0.26,쉬움,5,3
1492,461100401,산정산,하나로마트-민가골목구간, ,0.37,쉬움,7,5
1493,468701101,삼각산,도장리마을입구-삼각산두리봉정상구간, ,2.43,쉬움,91,64
1494,469102401,삼각산,삼두리장목제-삼두리부동제구간, ,0.1,쉬움,2,1
1495,483106701,삼각산,옥포동구간, ,1.23,쉬움,22,15
1496,437202504,삼년산성,풍취리구간, ,0.25,쉬움,4,3
1497,479205301,삼동산,덕구리구간, ,1.64,쉬움,29,20
1498,472901001,삼락산,용성면고죽리산-자인면옥천리산구간, ,2.78,쉬움,49,34
1499,491301701,삼매봉,서홍동구간, ,0.32,쉬움,6,4
1500,468901301,삼문산,득암리구간, ,1.42,쉬움,43,30
1501,437450401,삼발랭산,금대리구간, ,2.06,쉬움,36,25
1502,421901301,삼방산, , ,1.22,쉬움,22,15
1503,427603101,삼방산,공기리구간, ,0.37,쉬움,7,5
1504,431105501,삼보산,호명리구간, ,1.79,쉬움,32,22
1505,437450201,삼보산,남하리구간, ,1.3,쉬움,23,16
1506,415901201,삼봉산,자안리구간, ,0.75,쉬움,14,10
1507,415904101,삼봉산,상리구간, ,0.13,쉬움,2,2
1508,431105601,삼봉산,부연리구간, ,0.33,쉬움,6,4
1509,431502401,삼봉산,화당리구간, ,0.15,쉬움,3,2
1510,437402301,삼봉산,고자리구간, ,3.92,쉬움,69,48
1511,442002001,삼봉산,선문대서문구간, ,0.35,쉬움,6,4
1512,451902001,삼봉산,중황리구간, ,3.38,쉬움,60,42
1513,462301101,삼봉산,태인동구간, ,0.56,쉬움,10,7
1514,472502201,삼봉산,구봉리구간, ,1.05,쉬움,32,22
1515,482201501,삼봉산, , ,0.49,쉬움,9,6
1516,488802701,삼봉산,봉산리구간, ,1.02,중간,38,27
1517,478402704,삼산삼림욕장,성주읍삼산리산-성주교육지원청옆구간, ,0.66,쉬움,12,8
1518,448300801,삼선산,진관리구간, ,0.54,쉬움,10,7
1519,411700101,삼성산, , ,0.47,쉬움,8,6
1520,437301201,삼성산,삼양리구간, ,0.05,쉬움,1,1
1521,472301801,삼성산,강교리구간, ,6.71,쉬움,252,176
1522,472901101,삼성산,신방리구간, ,0.65,쉬움,11,8
1523,421903404,삼수령,매봉산정상-삼수령(피재)구간, ,1.03,쉬움,22,15
1524,421102701,삼악산,덕두원리구간, ,0.23,쉬움,4,3
1525,469102501,삼암봉,광정리구간, ,7.89,쉬움,139,97
1526,491102104,삼의오름,아라일동구간, ,1.29,쉬움,23,16
1527,467102301,삼인산,대방리구간, ,0.46,쉬움,8,6
1528,412202501,삼정대산,죽리구간, ,0.09,쉬움,2,1
1529,301106001,삼정산,삼정삼거리-함지뱅이삼거리구간, ,1.31,쉬움,23,16
1530,488703601,삼정산, , ,0.8,쉬움,14,10
1531,301104504,삼정산성,용운동구간, ,0.37,쉬움,7,5
1532,448001101,삼준산,대곡리구간, ,1.92,쉬움,34,24
1533,451103504,삼천공원,삼천동3가구간, ,0.17,쉬움,3,2
1534,478500104,삼청리뒷산,삼청리구간, ,0.85,쉬움,15,11
1535,441506601,삼태봉,마암리구간, ,7.56,쉬움,133,93
1536,438001201,삼태산,대전리구간, ,7.33,쉬움,275,192
1537,461100501,삼학도,삼학사-일흥조선구간, ,0.14,쉬움,2,2
1538,471105101,삼학산, , ,0.11,쉬움,2,1
1539,427206904,삼현리,삼현리구간, ,2.58,쉬움,55,39
1540,428302001,삼형제봉,삼교리구간, ,0.83,쉬움,15,10
1541,491100803,삼형제샛오름,광령리구간, ,2.44,쉬움,43,30
1542,311400201,삼호산,무거동구간, ,0.71,쉬움,13,9
1543,428306204,삽존리,삽존리구간, ,0.96,쉬움,18,13
1544,416701801,삿갓봉,간매리구간, ,0.13,쉬움,2,2
1545,421102801,삿갓봉,서상리구간, ,1.57,쉬움,28,19
1546,421507201,삿갓봉, , ,1.81,쉬움,32,22
1547,421902601,삿갓봉,원동구간, ,7.26,쉬움,272,191
1548,457403401,삿갓봉,비룡리구간, ,0.01,쉬움,1,0
1549,491102303,상가임도숲길,봉성리구간, ,2.91,쉬움,51,36
1550,428306304,상광정리,말곡리구간, ,1.14,쉬움,20,14
1551,457903104,상금리,상금리구간, ,2.55,쉬움,96,67
1552,428106804,상남리,상남리구간, ,0.41,쉬움,7,5
1553,431105704,상당산성자연휴양림,읍내리구간, ,7.14,쉬움,126,88
1554,271700104,상리공원,중리동구간, ,0.12,쉬움,2,1
1555,477303404,상리리동산, , ,0.17,쉬움,3,2
1556,441303701,상봉산,병천리구간, ,0.37,쉬움,7,5
1557,468401901,상봉산,양학리구간, ,0.17,쉬움,3,2
1558,451902301,상산, , ,2.41,쉬움,43,30
1559,467701501,상산,덕흥버스정류장-덕흥마을구간, ,2.25,쉬움,40,28
1560,468901401,상산,강독 마을-상산 정상구간, ,3.79,쉬움,67,47
1561,301104604,상소동산림욕장,상소동구간, ,0.88,쉬움,16,11
1562,458001201,상소산,역리구간, ,0.97,쉬움,17,12
1563,282000401,상아산,장수동구간,어린이동물원,1.04,쉬움,18,13
1564,428306404,상양혈리,주리구간, ,1.96,쉬움,35,24
1565,441506701,상왕명덕산,상왕동구간, ,0.47,쉬움,9,6
1566,479205904,상운면사무소앞산,운계리구간, ,0.7,쉬움,12,9
1567,478203901,상운산,덕현리구간, ,0.35,쉬움,6,4
1568,427704801,상원산,북평리구간, ,6.95,쉬움,123,86
1569,468300801,상은적산,신덕리구간, ,2.1,쉬움,79,55
1570,487206001,상정국사봉,상정마을구간,상정마을~정상~임도,0, ,0,0
1571,427708404,상정바위,고양리구간, ,1.82,쉬움,68,48
1572,427700204,상정봉,나전리구간, ,0.48,쉬움,9,6
1573,287100901,상주산,삼산명 상리-하리구간, ,0.55,쉬움,10,7
1574,428107601,상하수내리봉,남면상수내리구간,상수정/소양호,2.09,쉬움,63,44
1575,437202601,상학봉,신정리구간, ,3.38,쉬움,60,42
1576,427801201,상해봉,잠곡리구간, ,0.79,쉬움,14,10
1577,468901501,상황봉, , ,0.6,쉬움,11,7
1578,461505201,새깃대봉,가곡동구간, ,0.18,중간,3,2
1579,421102901,새덕산,방하리구간, ,3.01,쉬움,90,63
1580,301104704,새동네뒷산,비룡동구간, ,0.31,쉬움,5,4
1581,427207401,새득이봉,휴양림 주차장-휴양림 사무소구간, ,1.21,쉬움,21,15
1582,427703104,새리골,남평리구간, ,3.34,쉬움,59,41
1583,312000501,새바지산,어물동구간, ,1.66,쉬움,29,21
1584,481102001,새방골산, , ,0.08,쉬움,1,1
1585,491101404,새별오름,봉성리구간, ,1.82,쉬움,32,22
1586,421503701,새봉,어흘리구간, ,3.41,쉬움,128,90
1587,491101504,새신오름,청수리구간, ,0.25,쉬움,4,3
1588,488702301,새암산,도북리구간, ,0.64,쉬움,11,8
1589,431103001,샘봉산,염티리구간, ,0.73,쉬움,13,9
1590,491105804,생기악,신례리구간, ,0.46,쉬움,8,6
1591,467904101,서당산,이십곡리구간, ,2.24,쉬움,40,28
1592,467904501,서당산,이십곡리-대리1구구간, ,0.66,쉬움,12,8
1593,469105001,서당산,하태서리구간, ,0.64,쉬움,12,8
1594,447101401,서대산, , ,0.19,쉬움,3,2
1595,447301101,서대산,서대산-영대리마을구간, ,1.24,쉬움,27,19
1596,412100401,서독산,가학동구간, ,0.49,쉬움,9,6
1597,451904201,서룡산,중황리구간, ,5.08,쉬움,95,67
1598,418202301,서리산,외방리구간, ,1.98,쉬움,35,24
1599,441301601,서림산,송연리구간, ,0.09,쉬움,2,1
1600,468902001,서망봉,현대ART-군립도서관구간, ,1.58,쉬움,28,20
1601,457101301,서방산,정상부-봉서사입구구간, ,0.06,쉬움,1,1
1602,481101201,서북산,영학리구간, ,2.66,쉬움,47,33
1603,462301201,서산,칠성리구간, ,0.21,쉬움,4,3
1604,472502301,서산,구서리구간, ,2.95,쉬움,52,36
1605,491105904,서수모루,송당리구간, ,0.89,쉬움,16,11
1606,113801404,서오릉,갈현동구간, ,0.17,쉬움,3,2
1607,491101101,서우봉,함덕리구간,함덕해수욕장,0.55,쉬움,10,7
1608,415501901,서운산,청용리구간, ,0.43,쉬움,8,5
1609,448101301,서원산,상가리구간, ,0.46,쉬움,8,6
1610,487205204,서재골,신반리구간, ,2.44,쉬움,43,30
1611,415904201,서학산,구장리구간, ,0.58,쉬움,10,7
1612,427903001,서화산,하리구간, ,0.32,쉬움,6,4
1613,488907101,석가산, , ,0.1,쉬움,2,1
1614,481703401,석갑산,평거동구간, ,0.38,쉬움,7,5
1615,457301601,석기봉,물한리구간, ,4.85,쉬움,182,127
1616,488603401,석대산,청계리구간, ,0.27,쉬움,5,3
1617,427603301,석두산,하진부리구간, ,0.85,쉬움,21,15
1618,483106801,석름봉,오비리구간, ,0.74,쉬움,13,9
1619,448300901,석문산,교로리구간, ,0.25,쉬움,4,3
1620,421503901,석병산,직원리구간, ,0.57,쉬움,10,7
1621,447901301,석봉,천내리구간, ,1.78,쉬움,31,22
1622,414602201,석성산, , ,0.38,쉬움,7,5
1623,418202401,석용산,삼일리구간, ,3.18,쉬움,119,83
1624,487204701,석천산,석천리구간, ,1.08,쉬움,19,13
1625,487401801,석천산,오호리구간, ,2.85,쉬움,50,35
1626,427803004,석현공원뒷산,자등2리구간, ,0.21,쉬움,4,3
1627,467800901,석호산,화방리구간, ,1.71,쉬움,51,36
1628,281100201,석화산,중산동구간,용궁사,1.26,쉬움,22,16
1629,457201501,선각산,백암리구간, ,0.4,쉬움,7,5
1630,427503001,선달산,오전리구간, ,6.81,쉬움,128,89
1631,479205001,선달산,오전리구간, ,0.26,쉬움,5,3
1632,431103101,선도산,한계리구간, ,0.23,쉬움,4,3
1633,431103201,선두산,지산리구간, ,4.98,쉬움,88,62
1634,427503101,선바위산,천평리구간, ,0.31,쉬움,5,4
1635,477201101,선방산,하곡리구간, ,2.28,쉬움,40,28
1636,478401001,선석산, , ,2.25,쉬움,56,39
1637,491102204,선소오름,명월리구간, ,0.79,쉬움,14,10
1638,447101501,선야봉,건천리구간, ,1.36,쉬움,41,29
1639,469104701,선왕산,고서리구간, ,2.07,쉬움,37,26
1640,457901001,선운산_도솔봉, , ,0.68,쉬움,12,8
1641,488204101,선유산, , ,0.31,중간,6,4
1642,478201801,선의산,하도리구간, ,2.83,쉬움,106,74
1643,483103501,선자산,산양리구간, ,1.94,쉬움,73,51
1644,481701701,선학산,옥봉동구간, ,0.95,쉬움,17,12
1645,481703501,선학산,상대동구간, ,0.76,쉬움,13,9
1646,468302501,선황산,선황리구간, ,0.27,쉬움,5,3
1647,451302401,설림산,미룡동구간, ,0.66,쉬움,12,8
1648,415001701,설봉산, , ,0.16,쉬움,3,2
1649,467201101,설산,옥과리구간, ,0.55,쉬움,10,7
1650,428302602,설악산_대청봉, , ,0.14,쉬움,2,2
1651,491106004,설오름,가시리구간, ,1.96,쉬움,35,24
1652,442002101,설화산,외암리구간, ,1.21,쉬움,45,32
1653,491302704,섭지코지,고성리구간, ,0.83,쉬움,15,10
1654,491106104,섯알오름,상모리구간, ,0.1,쉬움,2,1
1655,441301701,성거산, , ,0.51,쉬움,9,6
1656,471705801,성곡산,용상동구간, ,0.69,쉬움,12,9
1657,413603004,성관사뒷길,금곡리구간, ,1.15,쉬움,20,14
1658,422309601,성내삿갓봉,원당동구간, ,2.86,쉬움,50,35
1659,448301501,성동산,성동리구간, ,0.28,쉬움,5,3
1660,488802801,성령산,무릉리구간, ,0.8,쉬움,14,10
1661,468300901,성묘산,마산리구간, ,1.16,쉬움,20,14
1662,431105801,성무봉,송암리구간, ,2.65,쉬움,57,40
1663,457701501,성미산,덕천리구간, ,1.97,쉬움,35,24
1664,468801501,성미산,북일면 임도구간, ,4.18,쉬움,74,52
1665,447101601,성봉,십이폭포입구구간,십이폭포,2.44,쉬움,43,30
1666,437601501,성불산,오성리구간, ,2.65,쉬움,47,33
1667,491100903,성불오름,송당리구간, ,1.03,쉬움,18,13
1668,431502501,성산,명지동구간, ,0.53,쉬움,9,7
1669,441301801,성산,수헐리구간, ,0.97,쉬움,18,13
1670,468701201,성산,영광읍사무소 뒷길-무령리 육교다리구간, ,0.13,쉬움,2,2
1671,491301801,성산일출봉,성산리구간, ,0.3,쉬움,5,4
1672,427207004,성수리,성수리구간, ,0.76,쉬움,13,9
1673,457201801,성수산,용포리구간, ,0.09,쉬움,2,1
1674,457401701,성수산,천천면 비룡리 중상마을구간, ,4.37,쉬움,164,115
1675,457501401,성수산, , ,0.89,쉬움,16,11
1676,272600501,성암산, , ,0.52,쉬움,9,6
1677,447702504,성재,군사리구간, ,0.31,쉬움,5,4
1678,431103301,성재산,토성리구간, ,1.09,쉬움,19,13
1679,441501901,성정산,용성리구간, ,0.77,쉬움,14,10
1680,472504701,성주봉, , ,0.76,쉬움,13,9
1681,411900401,성주산,소사본동구간, ,0.52,쉬움,9,6
1682,441801201,성주산,향천리구간, ,1.65,쉬움,31,22
1683,418304901,성지봉,유현파출소-정상구간, ,1.24,쉬움,22,15
1684,488204301,성지산, , ,2.79,쉬움,49,34
1685,491101003,성진이오름,성진이오름구간, ,0.51,쉬움,9,6
1686,302300601,성치산,직동구간, ,1.69,쉬움,30,21
1687,427207501,성치산,부사원리-능평리구간, ,3.63,쉬움,109,76
1688,457201901,성치산,모치마을 십이폭포입구-광대정마을구간,십이폭포,3.19,쉬움,56,39
1689,447602301,성태산, , ,1.61,쉬움,28,20
1690,438003301,성터, , ,0, ,0,0
1691,441502001,성화산,화은리구간, ,2.32,쉬움,41,29
1692,451801601,성황산,수성동구간, ,0.06,쉬움,1,1
1693,447602401,성흥산,군사리구간, ,0.3,쉬움,5,4
1694,451904001,세걸산,주촌리구간, ,3.54,쉬움,76,53
1695,491102304,세미소은총의동산,세미소구간, ,0.21,쉬움,4,3
1696,491100204,세미오름,세미오름구간, ,0.17,쉬움,3,2
1697,441301901,세성산,신사리구간, ,1.87,쉬움,33,23
1698,413603604,세정사,진중리구간, ,2.98,쉬움,53,37
1699,488204401,소곡산,용안고개-소곡산 정산구간, ,2.79,쉬움,49,34
1700,422309704,소공대비,임원리구간, ,0.27,쉬움,5,3
1701,418202501,소구니산,신복리구간, ,1.47,쉬움,55,39
1702,471303501,소금강산,북군동구간, ,1.38,쉬움,26,18
1703,415901401,소남산, , ,0.29,쉬움,5,4
1704,414604201,소당산,전대리구간, ,0.27,쉬움,5,3
1705,428203804,소똥령,진부리구간, ,2.53,쉬움,45,31
1706,282000501,소래산, , ,0.17,쉬움,3,2
1707,488806001,소룡산,장박리구간, ,0.97,쉬움,17,12
1708,415903701,소리산,송곡리구간, ,0.5,쉬움,9,6
1709,418302601,소리산,향소리구간, ,0.18,쉬움,3,2
1710,461301901,소미산,안굴전 포장도로 옆-정상구간,산성/이충무공유적기념비,1.11,쉬움,20,14
1711,438001301,소백산_비로봉,어의곡리구간, ,3.54,쉬움,62,44
1712,428103101,소뿔산,어론리구간, ,2.33,쉬움,87,61
1713,491101503,소산오름,소산오름구간,곰솔나무,0.28,쉬움,5,3
1714,491106204,소산오름,아라일동구간, ,0.27,쉬움,5,3
1715,491106304,소소름,토산리구간, ,0.28,쉬움,5,3
1716,437603701,소수리산,수리구간, ,1.25,쉬움,22,15
1717,491302101,소수산봉,고성리구간, ,0.03,쉬움,1,0
1718,412500201,소요산, , ,1.61,쉬움,28,20
1719,457903201,소요산,소요산 연기제고개-소요산정상구간, ,0.1,쉬움,2,1
1720,287201401,소이작도큰산,옹진군 자월면 이작리구간, ,2.32,쉬움,41,29
1721,428105904,소재골,월학리구간, ,10.47,쉬움,393,275
1722,421105601,소주봉, , ,2.78,쉬움,104,73
1723,428106004,소치마을뒷산,갑둔리구간, ,4.8,쉬움,85,59
1724,488207304,소팽이산책로,소팽이구간, ,1.16,쉬움,20,14
1725,478502101,소학산, , ,0.7,쉬움,12,9
1726,488907201,소학산,제내리구간,덕곡포두 ~ 덕곡 대동,2.61,쉬움,78,55
1727,468600901,속금산,금송리구간, ,0.19,쉬움,3,2
1728,437201201,속리산_천황봉,장암리구간, ,3.08,쉬움,54,38
1729,437200103,속리산둘레길,임곡리구간, ,49.24,쉬움,1847,1293
1730,491106404,손지오름,종달리구간, ,0.08,쉬움,1,1
1731,467301901,솔봉,관산리구간, ,1.92,쉬움,36,25
1732,427700304,송계리, , ,0.31,쉬움,5,4
1733,469103001,송공산, , ,0.19,쉬움,3,2
1734,421903301,송내산,장성동구간, ,0.3,쉬움,5,4
1735,413600901,송라산,마석우리구간, ,0.95,쉬움,17,12
1736,457901201,송림산,송곡리구간, ,1.24,쉬움,27,19
1737,482401201,송비산,송림리구간, ,0.52,쉬움,10,7
1738,281100601,송산,운남동구간,해양 체험장/선사 유적지,1.93,쉬움,34,24
1739,448301001,송악산,석포리구간, ,0.51,쉬움,9,6
1740,488603701,송의산,오전리구간, ,0.08,쉬움,1,1
1741,471904501,송정동산,사곡동구간, ,0.28,쉬움,5,3
1742,478504004,송정자연휴양림, , ,1.34,쉬움,24,17
1743,428204204,송포약수터,송포리구간, ,0.32,쉬움,6,4
1744,431502701,송학산,포전리구간, ,2.84,쉬움,50,35
1745,447301201,송학산,석곡리-보덕리구간,송학사,1.43,쉬움,25,18
1746,428106904,송학정,풍전동 군인관사 뒤-송학정자구간, ,0.19,쉬움,3,2
1747,448252404,송현1리뒷산,송현리구간, ,0.88,쉬움,16,11
1748,421500304,송현리, , ,2.15,쉬움,38,27
1749,471305801,송화산,충효동구간, ,0.47,쉬움,8,6
1750,491106504,쇠기오름,수망리구간, ,0.08,쉬움,1,1
1751,418202601,수덕산,도대리구간, ,0.58,쉬움,10,7
1752,461501501,수덕산,오곡리구간, ,2.62,쉬움,46,32
1753,467701601,수덕산,행정리구간, ,0.97,쉬움,24,17
1754,441304001,수도산,청수동구간, ,0.13,쉬움,2,2
1755,471102301,수도산,용흥동구간, ,1.08,쉬움,19,13
1756,488808001,수도산,수도산-단지봉구간, ,1.65,쉬움,29,20
1757,113500201,수락산, , ,0.07,쉬움,1,1
1758,437703001,수레의산,차곡리구간, ,1.53,쉬움,27,19
1759,421103101,수리봉,평촌리구간, ,0.77,쉬움,17,12
1760,427703401,수리봉, , ,1.04,쉬움,18,13
1761,428100203,수리봉,귀둔리구간, ,1.7,쉬움,30,21
1762,428106101,수리봉, , ,0.98,쉬움,17,12
1763,411700301,수리산, , ,4.78,쉬움,84,59
1764,428307701,수리산,수리구간, ,0.68,쉬움,12,8
1765,115000701,수명산,내발산동구간, ,0.21,쉬움,4,3
1766,461303301,수문산,학용동구간, ,0.39,쉬움,7,5
1767,291551404,수박등,백운동구간, ,0.09,쉬움,2,1
1768,437302901,수북산,현리구간, ,1.44,쉬움,25,18
1769,468601601,수산봉,수호리구간, ,0.07,쉬움,1,1
1770,491101301,수산봉,수산봉구간,곰솔보호수/수산저수지,1.72,쉬움,30,21
1771,472504801,수선산, , ,2.66,쉬움,47,33
1772,272601304,수성못뒷산,두산동구간, ,0.14,쉬움,2,2
1773,491106604,수악,하례리구간, ,0.95,쉬움,17,12
1774,448101401,수암산, , ,0.15,쉬움,3,2
1775,467101001,수양산,입석리구간, ,1.62,쉬움,35,24
1776,488603801,수양산,백운리구간,소리당,2.7,쉬움,101,71
1777,491101401,수월봉,고산리구간, ,0.69,쉬움,12,9
1778,468001901,수인산,대리구간, ,0.46,쉬움,8,6
1779,468101701,수인산,지로리구간,병풍바위,3.33,쉬움,59,41
1780,481101304,수정리야산,수정리구간, ,0.56,쉬움,10,7
1781,483106901,수정봉, , ,0.28,쉬움,5,3
1782,414602401,수정산,가좌리구간, ,0.77,쉬움,14,10
1783,427603601,수정산,향동리구간, ,5.11,쉬움,90,63
1784,413603704,수종사,송촌리구간, ,0.1,쉬움,2,1
1785,116200501,수중동산,관악산입구서울대-관악산입구과천구간, ,4.62,쉬움,82,57
1786,422100704,수질환경사업소뒷편,대포동구간, ,0.07,쉬움,1,1
1787,421508104,수청동,신왕리구간, ,5.49,쉬움,118,82
1788,431103401,수타리봉,탑연리구간, ,0.58,쉬움,10,7
1789,488204701,수태산, , ,0.7,쉬움,12,9
1790,427708701,수패봉, , ,4.85,쉬움,86,60
1791,477601704,수하청소년수련원뒷산,수하리구간, ,0.62,쉬움,11,8
1792,488803001,숙성산,오도산휴양림길구간, ,5.32,쉬움,94,66
1793,421902701,숙지산,백두대간(건의령~구부시령), ,1.06,쉬움,19,13
1794,481701901,숙호산,판문동구간, ,0.19,쉬움,3,2
1795,471904601,순사이산,월림리구간, ,1.04,쉬움,18,13
1796,451400501,숭림산,갈산리구간, ,0.04,쉬움,1,0
1797,478504301,숲데미산,성곡리구간, ,7.65,쉬움,287,201
